timestamp,bid_price_1,bid_size_1,ask_price_1,ask_size_1,bid_price_2,bid_size_2,ask_price_2,ask_size_2,bid_price_3,bid_size_3,ask_price_3,ask_size_3,bid_price_4,bid_size_4,ask_price_4,ask_size_4,bid_price_5,bid_size_5,ask_price_5,ask_size_5
2024-01-02 00:56:00,98.1966,2240,98.2159,3611,98.1809,7810,98.2317,6984,98.151,9306,98.2615,10749,98.1298,8792,98.2827,9759,97.9983,5703,98.4142,17774
2024-01-02 00:56:00,97.6083,1448,97.6022,1685,97.5306,2406,97.68,3847,97.4114,10483,97.7991,5990,97.3888,9823,97.8217,11374,97.3334,18593,97.8771,13409
2024-01-02 00:56:00,98.8255,3358,98.8405,4943,98.7964,3948,98.8696,3739,98.7189,9599,98.9471,10111,98.6442,11444,99.0218,13016,98.592,6501,99.0741,18351
2024-01-02 00:56:00,96.0821,2570,96.0848,1537,96.051,3096,96.1159,3935,95.9983,11109,96.1686,5689,95.8752,14035,96.2916,10620,95.6822,11080,96.4847,11450
2024-01-02 00:57:00,100.2717,2770,100.3017,2767,100.2416,6026,100.3318,4762,100.1333,10452,100.4401,5906,100.0756,5172,100.4978,7959,99.8296,19556,100.7438,16893
2024-01-02 00:57:00,97.9429,1108,97.9526,3819,97.9196,5087,97.9759,3226,97.8576,9686,98.0379,11335,97.7338,10699,98.1618,8907,97.5825,14371,98.3131,9282
2024-01-02 00:57:00,98.861,1898,98.8483,4339,98.7832,2328,98.9261,4958,98.6758,11483,99.0336,8968,98.6238,4229,99.0855,13899,98.5354,17324,99.1739,6354
2024-01-02 00:57:00,95.2177,1329,95.2303,4251,95.1801,2524,95.2679,2180,95.1471,5370,95.3009,3841,95.0122,12259,95.4358,12014,94.7629,8124,95.6851,7706
2024-01-02 00:57:00,98.2669,1326,98.2607,2516,98.2333,3888,98.2943,6825,98.1166,7289,98.411,10557,98.0666,11512,98.461,14157,97.8668,10737,98.6608,5060
2024-01-02 00:57:00,97.7393,4942,97.7799,1626,97.7204,7179,97.7989,4067,97.6667,7367,97.8525,6059,97.545,14251,97.9743,10219,97.3679,12820,98.1513,15579
2024-01-02 00:57:00,98.8784,2631,98.8765,3953,98.831,2953,98.9239,4491,98.7473,5248,99.0076,11874,98.5917,10288,99.1632,13831,98.489,13255,99.2659,19269
2024-01-02 00:57:00,96.0912,3086,96.0866,3240,96.0808,2427,96.097,7008,95.9707,8510,96.2071,9856,95.8225,8644,96.3553,10372,95.7878,7021,96.39,17931
2024-01-02 00:58:00,100.1773,4812,100.1552,3809,100.1362,3336,100.1963,6120,100.0242,11884,100.3082,11933,100.0111,12086,100.3214,14144,99.8357,9806,100.4968,17140
2024-01-02 00:58:00,98.5971,3715,98.6272,4101,98.5186,3787,98.7056,2572,98.4718,9203,98.7525,6709,98.369,7499,98.8552,13187,98.345,6980,98.8792,19749
2024-01-02 00:58:00,99.4378,3925,99.4513,3298,99.4239,5451,99.4652,5063,99.3276,9819,99.5615,11716,99.1983,12223,99.6908,12323,99.0786,18534,99.8105,14066
2024-01-02 00:58:00,96.0771,2221,96.1043,4293,96.026,6256,96.1555,3344,96.0094,5069,96.1721,9951,95.9655,7136,96.216,13982,95.8412,16988,96.3402,17300
2024-01-02 00:58:00,98.2813,1011,98.3094,2802,98.2021,4138,98.3886,4398,98.1622,8795,98.4286,10305,98.0057,8974,98.585,9961,97.773,9465,98.8177,17565
2024-01-02 00:58:00,98.9051,1959,98.9071,4219,98.8485,6321,98.9636,6282,98.7615,6038,99.0506,3940,98.643,9735,99.1692,11429,98.5461,12792,99.266,19377
2024-01-02 00:58:00,98.0586,2658,98.0637,2433,98.052,5758,98.0704,6060,98.0316,8634,98.0907,6696,97.9797,10304,98.1427,11699,97.7855,11526,98.3368,15334
2024-01-02 00:58:00,95.9077,4763,95.9219,1352,95.8789,2107,95.9507,2119,95.7862,6379,96.0434,4692,95.6198,5409,96.2098,5690,95.3802,17151,96.4494,18699
2024-01-02 00:59:00,100.4434,4861,100.451,1836,100.4319,5311,100.4625,2070,100.3884,11829,100.506,7111,100.3703,10121,100.5241,8902,100.2006,13025,100.6937,14861
2024-01-02 00:59:00,98.498,4744,98.4958,1155,98.4813,5356,98.5126,3331,98.4281,11021,98.5657,8852,98.3381,8704,98.6558,13902,98.2424,5689,98.7515,6387
2024-01-02 00:59:00,99.6139,1822,99.6111,1035,99.5392,6401,99.6859,6775,99.4558,11416,99.7692,5480,99.4226,14282,99.8025,8281,99.2555,16292,99.9695,5997
2024-01-02 00:59:00,95.7222,3941,95.7242,4922,95.6807,5837,95.7657,3937,95.5789,3564,95.8675,9864,95.4374,9916,96.009,5235,95.2158,9909,96.2305,17331
2024-01-02 00:59:00,98.2684,1130,98.2792,3010,98.2192,2807,98.3284,4919,98.1224,4769,98.4252,3822,98.0205,6714,98.5271,4107,97.8613,7436,98.6863,13493
2024-01-02 00:59:00,97.8337,4270,97.8706,1991,97.8254,5387,97.8788,6976,97.7218,6738,97.9825,10505,97.6273,4076,98.077,12416,97.4176,17926,98.2867,9029
2024-01-02 00:59:00,98.5513,4343,98.5694,2990,98.5124,3591,98.6083,6972,98.4386,10554,98.6821,11345,98.2812,13773,98.8395,10307,98.1693,10544,98.9513,17569
2024-01-02 00:59:00,95.6962,4611,95.695,3886,95.6844,2260,95.7068,4535,95.6243,4833,95.7669,4085,95.6003,13680,95.791,5596,95.4204,19565,95.9708,8669
2024-01-02 01:00:00,99.5414,4239,99.5425,2301,99.4916,3305,99.5923,5411,99.3936,7563,99.6902,6222,99.247,5687,99.8368,14111,99.022,18772,100.0618,11899
2024-01-02 01:00:00,98.3275,2498,98.3261,2828,98.3035,7218,98.3502,3547,98.2835,3960,98.3702,11169,98.1396,4341,98.514,14240,97.9352,14705,98.7184,15390
2024-01-02 01:00:00,99.2045,3005,99.221,1531,99.1665,5023,99.259,4097,99.1077,8999,99.3178,9531,99.0178,8192,99.4078,6029,98.9869,18445,99.4386,17094
2024-01-02 01:00:00,95.8668,3564,95.8488,3709,95.847,6570,95.8686,2438,95.7541,7630,95.9615,11628,95.7198,10652,95.9958,11744,95.4827,13206,96.2329,6503
2024-01-02 01:00:00,98.6896,3693,98.7176,2007,98.6813,3458,98.7258,3291,98.6254,3637,98.7818,10327,98.5174,14308,98.8898,4279,98.3161,16263,99.0911,16804
2024-01-02 01:00:00,98.5326,1539,98.5443,2585,98.5173,7437,98.5596,4578,98.482,10355,98.5949,11635,98.3968,7398,98.6801,11058,98.3197,13433,98.7572,15313
2024-01-02 01:00:00,97.9112,1669,97.9516,3407,97.8868,2265,97.976,4004,97.7689,3167,98.0938,5789,97.6327,5602,98.23,12752,97.464,10768,98.3987,13946
2024-01-02 01:00:00,95.2103,4069,95.2279,3015,95.1681,7797,95.2701,2088,95.1564,8802,95.2818,7884,95.1386,8057,95.2996,14850,94.8908,8236,95.5474,5753
2024-01-02 01:01:00,99.5198,3706,99.5486,1113,99.4791,2155,99.5893,3851,99.392,6335,99.6764,3660,99.2201,6730,99.8483,8218,99.0719,18463,99.9965,8681
2024-01-02 01:01:00,98.5633,1806,98.5861,3514,98.5136,6353,98.6358,4862,98.4111,5247,98.7383,4079,98.3678,10787,98.7816,6459,98.2421,10378,98.9073,6300
2024-01-02 01:01:00,98.6234,1845,98.6313,4156,98.6038,2832,98.651,7613,98.5452,5022,98.7095,8319,98.5285,11799,98.7262,10278,98.4482,11193,98.8065,11607
2024-01-02 01:01:00,95.3056,3854,95.3321,4915,95.2412,6762,95.3965,5367,95.1777,10719,95.46,6246,95.0867,6163,95.551,6794,94.9734,8701,95.6643,17756
2024-01-02 01:01:00,98.5297,2877,98.5766,3558,98.4868,5218,98.6194,4187,98.4339,9761,98.6723,7668,98.255,9039,98.8512,8663,98.1572,18688,98.949,5942
2024-01-02 01:01:00,97.5996,4799,97.5914,2626,97.5584,2394,97.6326,6603,97.4642,7217,97.7269,8501,97.3776,5267,97.8135,7369,97.2465,6017,97.9445,14301
2024-01-02 01:01:00,98.6221,3169,98.6267,2450,98.5885,4703,98.6603,4172,98.5667,11424,98.6821,9957,98.4813,14209,98.7675,6269,98.2437,9097,99.0051,7129
2024-01-02 01:01:00,95.3777,1091,95.3656,1287,95.3638,5856,95.3795,3217,95.3454,4287,95.3979,10633,95.3037,11518,95.4396,6973,95.1125,12016,95.6308,12279
2024-01-02 01:02:00,99.9114,1976,99.8974,4532,99.8369,4364,99.9719,3404,99.7306,3078,100.0782,11551,99.6949,6254,100.1139,11042,99.4663,14733,100.3425,5973
2024-01-02 01:02:00,98.2544,3882,98.273,3124,98.223,3598,98.3044,5113,98.186,4183,98.3413,6575,98.152,9848,98.3753,5295,98.0922,5351,98.4351,19594
2024-01-02 01:02:00,98.9504,1239,98.9756,1341,98.8924,7721,99.0336,5215,98.8238,10559,99.1022,10464,98.806,8102,99.12,5255,98.649,11115,99.277,11440
2024-01-02 01:02:00,95.8384,1178,95.8532,2010,95.7606,2330,95.9309,6357,95.6776,9740,96.0139,4624,95.5512,7431,96.1403,12389,95.3232,6395,96.3683,6599
2024-01-02 01:02:00,98.4444,4687,98.4437,1108,98.3873,2733,98.5008,7685,98.3232,11177,98.5649,5302,98.2742,11014,98.6139,13378,98.0825,9616,98.8056,6862
2024-01-02 01:02:00,97.4605,4835,97.495,4670,97.4545,7105,97.5011,3180,97.3994,3001,97.5561,8932,97.2473,14241,97.7082,9964,97.0324,10600,97.9232,6893
2024-01-02 01:02:00,98.2094,4763,98.2297,4092,98.1433,6826,98.2959,6371,98.0287,9869,98.4105,11755,98.0058,5710,98.4333,7404,97.8279,12873,98.6113,9924
2024-01-02 01:02:00,95.2865,1926,95.3078,2659,95.2692,6101,95.3251,3840,95.257,8699,95.3372,9117,95.0821,8190,95.5121,9367,94.8496,6707,95.7447,5512
2024-01-02 01:03:00,99.6986,1128,99.7424,1096,99.6603,2331,99.7808,4871,99.5767,6647,99.8644,10060,99.5645,9055,99.8765,4810,99.4875,5708,99.9536,7094
2024-01-02 01:03:00,97.6883,4447,97.6896,2104,97.6637,2221,97.7141,4528,97.5467,8052,97.8311,10135,97.408,11528,97.9698,10942,97.2377,19657,98.1401,6551
2024-01-02 01:03:00,98.0303,1523,98.0346,2999,97.9654,6462,98.0995,4568,97.9164,11529,98.1485,7973,97.8508,5809,98.2142,12066,97.8091,6059,98.2558,12278
2024-01-02 01:03:00,95.9575,2369,95.987,2441,95.895,5786,96.0495,6540,95.8421,8703,96.1024,9148,95.7911,4662,96.1534,7103,95.6588,19108,96.2857,10781
2024-01-02 01:03:00,98.0043,2075,98.0208,1204,97.9686,4022,98.0565,5477,97.9495,9071,98.0757,10556,97.7958,7384,98.2294,14880,97.6005,6293,98.4247,9272
2024-01-02 01:03:00,97.8358,1540,97.8703,2802,97.8059,7211,97.9002,4940,97.7536,9160,97.9525,3946,97.6017,9856,98.1044,9920,97.4273,9955,98.2788,18782
2024-01-02 01:03:00,98.2248,3670,98.2629,2487,98.211,2427,98.2767,7944,98.1863,6280,98.3014,10643,98.0283,7457,98.4594,12972,97.9025,10805,98.5852,12696
2024-01-02 01:03:00,95.6993,4623,95.7021,1484,95.6245,2983,95.7769,3803,95.6064,3931,95.795,3497,95.5602,8796,95.8412,14444,95.5378,18780,95.8636,10426
2024-01-02 01:04:00,100.4285,2154,100.4439,3994,100.3913,2146,100.4811,5339,100.3023,11478,100.57,5102,100.14,9302,100.7324,11241,100.069,9801,100.8033,19678
2024-01-02 01:04:00,98.432,3729,98.4123,3816,98.3854,7986,98.4589,4737,98.2728,5846,98.5715,6965,98.2124,8760,98.6319,5579,98.0308,18124,98.8135,7546
2024-01-02 01:04:00,99.4938,4953,99.5142,2450,99.4585,6584,99.5494,6869,99.4242,11901,99.5837,4344,99.3445,5082,99.6634,9502,99.2021,17688,99.8058,6587
2024-01-02 01:04:00,96.5748,1068,96.5622,4055,96.5501,5682,96.5869,5855,96.5232,10811,96.6137,3154,96.3927,5366,96.7442,7073,96.1586,12277,96.9784,10181
2024-01-02 01:04:00,98.0494,4713,98.0558,2259,98.0031,7457,98.1021,7525,97.9605,4162,98.1447,8654,97.7905,10785,98.3147,11692,97.7617,16495,98.3435,13013
2024-01-02 01:04:00,98.4081,4802,98.4065,4981,98.3577,3781,98.4569,3230,98.3239,8494,98.4907,11307,98.2219,9235,98.5927,11834,98.0469,12685,98.7677,12272
2024-01-02 01:04:00,97.8089,2300,97.8068,2629,97.7707,3921,97.8451,7287,97.7501,11354,97.8657,3104,97.6823,5216,97.9335,5990,97.5046,13281,98.1112,5301
2024-01-02 01:04:00,96.0598,4842,96.0531,3680,96.0119,2853,96.101,7361,95.914,4471,96.1988,10194,95.8777,8833,96.2352,11092,95.8427,12594,96.2702,10612
2024-01-02 01:05:00,99.6275,2868,99.6399,2448,99.6118,2744,99.6556,2741,99.5993,6896,99.6681,11817,99.443,5336,99.8244,13258,99.3499,8177,99.9175,13055
2024-01-02 01:05:00,98.2983,3809,98.3113,2533,98.2677,3632,98.3419,2392,98.1675,3575,98.4422,10056,98.0123,8581,98.5973,12267,97.8746,5823,98.7351,5618
2024-01-02 01:05:00,98.6686,1475,98.6768,2543,98.6311,6889,98.7143,2845,98.567,3684,98.7784,6600,98.4154,5036,98.93,10000,98.3258,11813,99.0196,18007
2024-01-02 01:05:00,96.0905,2511,96.1158,4064,96.0499,5908,96.1564,6118,95.9882,3005,96.218,9424,95.8587,12118,96.3475,9879,95.6729,11763,96.5333,14759
2024-01-02 01:05:00,98.7476,3656,98.7838,2727,98.7243,6995,98.8071,4927,98.7067,5218,98.8247,5783,98.653,4627,98.8784,12727,98.472,17336,99.0594,15645
2024-01-02 01:05:00,97.8484,3319,97.88,4537,97.8101,6570,97.9183,6985,97.7621,9094,97.9663,11107,97.5833,6713,98.1451,9385,97.4717,17437,98.2567,18367
2024-01-02 01:05:00,98.0064,1175,97.9948,3084,97.9932,7211,98.0079,5209,97.8748,11315,98.1264,4715,97.7954,7612,98.2057,11175,97.6206,10907,98.3806,17147
2024-01-02 01:05:00,95.1048,4078,95.107,2436,95.0628,5077,95.149,4826,95.0284,7493,95.1834,8854,94.8806,7717,95.3312,7671,94.6494,13174,95.5625,10575
2024-01-02 01:06:00,100.1185,1530,100.1466,2156,100.0883,7406,100.1768,3956,100.0612,3419,100.204,9174,99.9366,11385,100.3286,12895,99.7023,10573,100.5629,19726
2024-01-02 01:06:00,98.7256,1234,98.7356,1866,98.7018,3713,98.7594,5877,98.5857,3133,98.8756,3433,98.4338,5651,99.0275,13226,98.2362,15836,99.225,13664
2024-01-02 01:06:00,99.0349,3135,99.034,3989,99.0168,2089,99.0521,5096,98.9914,11816,99.0775,8190,98.8993,14287,99.1697,12501,98.7592,12314,99.3097,10062
2024-01-02 01:06:00,95.6884,1544,95.6943,2508,95.6789,6851,95.7038,6075,95.6461,11726,95.7366,11325,95.6327,5115,95.7501,9132,95.4663,13093,95.9164,9451
2024-01-02 01:06:00,97.9244,2288,97.9334,2284,97.8854,6930,97.9723,5348,97.8147,4082,98.0431,5303,97.7888,13544,98.069,13405,97.6604,17514,98.1973,15745
2024-01-02 01:06:00,98.2947,2700,98.3166,1331,98.2259,2940,98.3855,4681,98.1342,7417,98.4772,3488,98.0562,8848,98.5552,5914,98.0389,19978,98.5725,12157
2024-01-02 01:06:00,98.699,2195,98.7165,2158,98.6677,5332,98.7479,4526,98.6129,5647,98.8026,10607,98.5626,5881,98.8529,12182,98.444,8685,98.9715,15244
2024-01-02 01:06:00,96.394,4965,96.4126,4564,96.3344,3094,96.4721,5623,96.293,3556,96.5136,11805,96.2725,4514,96.534,12970,96.1466,17263,96.6599,10449
2024-01-02 01:07:00,99.9238,2283,99.9551,2827,99.8537,5665,100.0253,3797,99.8374,5173,100.0415,9157,99.6601,9742,100.2188,14786,99.5835,11312,100.2954,10930
2024-01-02 01:07:00,97.6444,1084,97.658,2145,97.6025,3779,97.6999,3575,97.5377,7881,97.7647,7239,97.517,5607,97.7853,13943,97.4202,15987,97.8821,19422
2024-01-02 01:07:00,98.6162,1248,98.5859,1211,98.5709,6776,98.6312,6147,98.5116,6742,98.6905,5269,98.4863,13014,98.7158,7125,98.262,13159,98.9402,16581
2024-01-02 01:07:00,95.9893,3410,96.0091,2583,95.9653,5387,96.0331,7853,95.9571,4142,96.0414,11359,95.9388,8616,96.0596,11561,95.8,10996,96.1985,10529
2024-01-02 01:07:00,98.4463,1517,98.4688,4833,98.4159,6697,98.4992,4791,98.3867,5117,98.5284,11202,98.2563,6428,98.6588,7041,98.1721,19246,98.743,18244
2024-01-02 01:07:00,98.2711,1466,98.2841,4086,98.2471,6881,98.3081,2849,98.2214,6067,98.3338,10937,98.1204,4092,98.4348,14363,98.0673,19366,98.488,12389
2024-01-02 01:07:00,97.9442,3717,97.9414,1926,97.9224,6767,97.9631,4844,97.8161,9223,98.0694,8086,97.7426,13861,98.143,4414,97.699,16232,98.1865,17866
2024-01-02 01:07:00,95.3867,3947,95.402,1138,95.316,4677,95.4726,5358,95.2495,4557,95.5391,10000,95.136,4346,95.6526,6908,95.0975,5177,95.6912,18924
2024-01-02 01:08:00,99.9077,2088,99.9102,1138,99.8584,4732,99.9595,7904,99.8139,6340,100.0041,3916,99.7263,4782,100.0916,14894,99.5711,12658,100.2469,19775
2024-01-02 01:08:00,98.5278,2357,98.5499,1891,98.4825,2013,98.5952,6811,98.4217,5553,98.6561,10476,98.2874,9573,98.7903,8456,98.1419,5332,98.9359,15574
2024-01-02 01:08:00,99.0627,2411,99.0868,3066,98.9847,3079,99.1648,5105,98.9753,9276,99.1742,9264,98.9156,14870,99.2339,10251,98.6838,10625,99.4657,8718
2024-01-02 01:08:00,96.3603,4945,96.3719,3844,96.3312,3554,96.401,6279,96.2874,8848,96.4448,9875,96.2426,8743,96.4896,7279,96.2236,5188,96.5086,11754
2024-01-02 01:08:00,98.3597,3059,98.3653,4739,98.3016,4794,98.4234,6710,98.2843,3774,98.4408,7006,98.2413,11897,98.4838,13325,98.1956,11203,98.5294,10880
2024-01-02 01:08:00,98.1877,4495,98.1695,3718,98.167,7312,98.1902,4016,98.08,5306,98.2772,11951,98.0605,12348,98.2966,10697,97.9857,14987,98.3715,7262
2024-01-02 01:08:00,98.3012,3231,98.3052,3617,98.2757,7220,98.3307,5596,98.2548,10404,98.3515,5756,98.1477,7041,98.4586,4664,98.0544,6157,98.552,12274
2024-01-02 01:08:00,95.8877,3956,95.9186,1477,95.8122,4873,95.9941,2804,95.7282,4685,96.0781,4544,95.6547,7080,96.1517,14268,95.4136,15606,96.3927,11927
2024-01-02 01:09:00,99.4405,4724,99.479,3932,99.4207,2684,99.4989,5096,99.4062,6818,99.5134,4572,99.355,7313,99.5645,14394,99.2022,9617,99.7174,10503
2024-01-02 01:09:00,98.0695,1855,98.0747,2992,97.9997,7577,98.1445,7732,97.8952,7347,98.249,9314,97.7546,13955,98.3896,7477,97.5102,6789,98.6341,6125
2024-01-02 01:09:00,98.6292,3978,98.6112,3672,98.5846,5810,98.6558,4946,98.5216,6053,98.7187,9491,98.408,14673,98.8323,14134,98.1584,12911,99.082,8819
2024-01-02 01:09:00,95.9156,3831,95.942,2160,95.8636,3855,95.994,7927,95.8005,7531,96.0571,8162,95.7197,5278,96.1379,6589,95.4707,5870,96.3869,5096
2024-01-02 01:09:00,98.287,2742,98.3038,3708,98.2711,2906,98.3197,4158,98.2372,10940,98.3537,11463,98.223,8918,98.3678,4980,98.0733,18499,98.5175,9536
2024-01-02 01:09:00,97.9916,2204,97.9839,2923,97.9637,4935,98.0118,2292,97.8491,8113,98.1264,4939,97.7731,5024,98.2025,6926,97.6986,10688,98.277,16651
2024-01-02 01:09:00,98.1005,3786,98.1195,4825,98.0507,5661,98.1693,7005,97.996,4861,98.2241,11915,97.8753,9174,98.3447,8428,97.7139,19975,98.5061,13062
2024-01-02 01:09:00,95.9426,1122,95.9539,3388,95.8959,6677,96.0006,7793,95.834,8038,96.0624,9754,95.7968,9628,96.0996,11197,95.5642,8782,96.3322,10147
2024-01-02 01:10:00,100.5213,4046,100.5187,4962,100.4571,5697,100.583,6210,100.4269,3013,100.6131,10002,100.4066,10373,100.6335,13633,100.2369,17893,100.8031,17007
2024-01-02 01:10:00,98.7485,3216,98.7173,3985,98.7384,5158,98.7274,4307,98.6253,7228,98.8406,8332,98.5056,12670,98.9603,14079,98.4055,17131,99.0604,7996
2024-01-02 01:10:00,98.9502,2373,98.9195,3583,98.8772,4184,98.9925,4070,98.7871,9712,99.0826,7184,98.6258,5102,99.244,12489,98.5977,17001,99.2721,11240
2024-01-02 01:10:00,96.3932,2081,96.4185,1605,96.3298,4782,96.4819,7072,96.3202,6743,96.4915,7742,96.2382,13464,96.5735,7402,96.0074,9719,96.8043,11076
2024-01-02 01:10:00,98.0462,2919,98.0619,1275,97.9685,5406,98.1396,6673,97.9583,10623,98.1498,7650,97.779,10233,98.3291,5393,97.7517,9641,98.3564,11626
2024-01-02 01:10:00,98.6511,3863,98.6407,3823,98.5818,6792,98.7099,7785,98.467,10827,98.8247,10048,98.362,12094,98.9298,11118,98.1795,6684,99.1123,13455
2024-01-02 01:10:00,98.5257,2339,98.5647,2425,98.4978,7136,98.5926,7826,98.4797,10351,98.6107,9320,98.4192,5884,98.6712,5019,98.2229,8477,98.8675,19180
2024-01-02 01:10:00,95.6793,3946,95.6832,1550,95.6371,6232,95.7255,7068,95.5631,5377,95.7994,6610,95.5493,11189,95.8132,10256,95.4153,15639,95.9472,16774
2024-01-02 01:11:00,100.2393,3728,100.2582,4990,100.1668,5099,100.3308,6908,100.1384,9979,100.3592,6944,100.0634,7954,100.4342,7478,100.035,5402,100.4626,11809
2024-01-02 01:11:00,98.585,3974,98.5836,1830,98.5358,5887,98.6327,6976,98.4998,7463,98.6687,11628,98.4456,13411,98.7229,11925,98.3508,14819,98.8178,6814
2024-01-02 01:11:00,99.4365,1362,99.439,2491,99.4168,5099,99.4587,6742,99.3001,6905,99.5755,8687,99.2815,13622,99.594,12423,99.1876,16997,99.688,16726
2024-01-02 01:11:00,96.3799,2866,96.3687,3937,96.3525,3212,96.3961,6040,96.3196,8624,96.429,6178,96.2691,4738,96.4795,6922,96.1945,6864,96.5541,18679
2024-01-02 01:11:00,98.4255,2733,98.4639,2251,98.3974,3618,98.492,5794,98.3324,6715,98.557,7316,98.1694,8864,98.7199,8590,98.0469,14952,98.8425,15802
2024-01-02 01:11:00,98.3479,4386,98.3483,1309,98.3202,6489,98.376,2316,98.204,5763,98.4923,11694,98.0419,7906,98.6544,12093,97.8387,15541,98.8576,17073
2024-01-02 01:11:00,97.9663,3635,97.9884,2667,97.9329,2919,98.0218,2092,97.8828,7152,98.0719,4440,97.8678,12843,98.0869,10877,97.6577,16957,98.297,8115
2024-01-02 01:11:00,95.8886,1727,95.903,2587,95.8826,6664,95.9091,7225,95.7751,6963,96.0165,11516,95.6402,7782,96.1515,12837,95.4631,11430,96.3285,18493
2024-01-02 01:12:00,99.5701,4580,99.596,2191,99.5292,2551,99.637,7609,99.4476,7514,99.7185,8809,99.2821,6259,99.884,4078,99.1092,8290,100.0569,16778
2024-01-02 01:12:00,98.9484,3091,98.9626,2080,98.9412,2193,98.9699,4536,98.8235,3401,99.0876,9237,98.6839,12436,99.2272,5621,98.4685,16818,99.4425,8487
2024-01-02 01:12:00,98.821,4010,98.8416,1331,98.7585,4953,98.9041,6424,98.6938,7374,98.9688,10262,98.6766,13865,98.986,13858,98.5588,10544,99.1039,19706
2024-01-02 01:12:00,96.4562,3705,96.4636,1764,96.3946,3740,96.5252,2573,96.2859,3436,96.634,9491,96.1561,6960,96.7638,11270,95.9832,10763,96.9367,7723
2024-01-02 01:12:00,98.1568,3681,98.157,4872,98.1419,4960,98.1719,3142,98.0497,8859,98.2641,10044,97.9165,10075,98.3973,9714,97.8652,8457,98.4486,17564
2024-01-02 01:12:00,97.7327,2769,97.7302,1412,97.6687,5519,97.7941,7618,97.5662,8969,97.8966,11496,97.4519,8366,98.0109,5759,97.3224,8093,98.1405,14969
2024-01-02 01:12:00,98.7743,2668,98.8183,4324,98.734,7260,98.8586,7643,98.6341,4342,98.9585,7318,98.5255,5900,99.0671,14959,98.4344,11237,99.1582,13120
2024-01-02 01:12:00,95.562,4097,95.5507,4218,95.5026,4680,95.6101,4183,95.4532,6783,95.6595,4933,95.3729,7224,95.7397,11571,95.2412,6640,95.8714,5340
2024-01-02 01:13:00,99.894,3283,99.9004,2646,99.8853,7258,99.9091,4551,99.819,4542,99.9754,11122,99.6917,9473,100.1027,11880,99.4852,9613,100.3092,18897
2024-01-02 01:13:00,98.3878,1031,98.4032,2222,98.3644,3928,98.4266,2635,98.3413,3582,98.4497,3159,98.1845,9336,98.6065,6988,98.0555,8645,98.7355,5163
2024-01-02 01:13:00,98.5419,1715,98.5439,1074,98.5353,2025,98.5505,4419,98.4354,3444,98.6504,3541,98.2683,9068,98.8175,8246,98.2515,5865,98.8344,9662
2024-01-02 01:13:00,96.1277,1088,96.1328,3207,96.1207,4268,96.1398,5380,96.0205,11690,96.24,3898,95.9507,10602,96.3098,14086,95.7957,18435,96.4648,17941
2024-01-02 01:13:00,98.1374,2705,98.1492,1531,98.1039,3706,98.1826,7817,98.055,3587,98.2316,6726,97.9196,7315,98.367,8190,97.7482,7881,98.5383,10627
2024-01-02 01:13:00,98.0094,2535,98.0267,2985,97.9792,6891,98.0569,6182,97.9114,7987,98.1247,4323,97.8289,7033,98.2072,6991,97.7374,10859,98.2987,15623
2024-01-02 01:13:00,97.7985,3385,97.7946,2530,97.7295,5264,97.8636,4425,97.7009,11314,97.8922,8803,97.653,4899,97.9401,4098,97.5642,13522,98.0289,16667
2024-01-02 01:13:00,95.8821,1848,95.878,4219,95.8053,2635,95.9548,3531,95.7387,10645,96.0214,4802,95.6548,10861,96.1053,9973,95.4657,10836,96.2944,9765
2024-01-02 01:14:00,99.9428,1204,99.9671,1632,99.8995,4819,100.0105,5892,99.8405,8701,100.0695,3124,99.7872,5428,100.1228,13651,99.5397,18931,100.3703,5717
2024-01-02 01:14:00,98.4901,1729,98.5043,3589,98.4498,5027,98.5445,6532,98.3539,5676,98.6404,5034,98.3333,13766,98.6611,4727,98.1685,11639,98.8259,14030
2024-01-02 01:14:00,99.1819,2352,99.2255,4330,99.1761,5017,99.2313,4501,99.1527,6279,99.2547,6240,99.1248,11927,99.2826,10706,98.9866,10169,99.4209,7038
2024-01-02 01:14:00,95.7369,4573,95.7863,3836,95.6736,7234,95.8496,7275,95.5985,5261,95.9247,9370,95.5144,6257,96.0088,6449,95.4772,13595,96.046,13663
2024-01-02 01:14:00,97.81,1952,97.8085,4281,97.7761,5261,97.8424,3294,97.7602,4774,97.8583,7247,97.6073,14515,98.0112,6000,97.4753,15199,98.1432,12542
2024-01-02 01:14:00,98.5546,1724,98.5589,1615,98.4754,3594,98.6381,2991,98.4159,5012,98.6976,5214,98.2452,9045,98.8684,12628,98.1089,19710,99.0046,14853
2024-01-02 01:14:00,98.4042,3573,98.3886,4561,98.3977,3225,98.395,4301,98.2879,6930,98.5049,9205,98.2305,5263,98.5623,9646,98.1253,17815,98.6675,17806
2024-01-02 01:14:00,96.0003,4607,96.0236,1348,95.9576,4128,96.0664,4837,95.8387,10777,96.1852,8869,95.8011,13576,96.2229,13646,95.7137,13548,96.3102,15212
2024-01-02 01:15:00,100.3135,2783,100.3111,4505,100.2476,5913,100.3769,2268,100.2209,5847,100.4036,4053,100.1454,14686,100.4791,12036,100.0147,12410,100.6098,18412
2024-01-02 01:15:00,98.0701,2464,98.094,1013,97.9937,4894,98.1704,6344,97.9059,4846,98.2581,6934,97.8934,8699,98.2707,9425,97.8559,14507,98.3081,9564
